reaction,DGdd_true,AR_smiles,AR_atom,AH_smiles,AH_atom,BR_smiles,BR_atom,BH_smiles,BH_atom,DE,DH,DG,AR_SOMO,AR_IE,AR_EA,AR_Eneg,AR_Soft,AR_Q,AR_Fuk0,AR_BO,AR_BV3,AR_BV4,AR_BV5,AH_HOMO,AH_LUMO,AH_CP,AH_Hard,AH_Soft,AH_Ephil,AH_Q,AH_FukP,AH_FukM,AH_FukD,AH_BO,AH_BOH,AH_BOX,AH_BV3,AH_BV4,AH_BV5,BR_SOMO,BR_IE,BR_EA,BR_Eneg,BR_Soft,BR_Q,BR_Fuk0,BR_BO,BR_BV3,BR_BV4,BR_BV5,BH_HOMO,BH_LUMO,BH_CP,BH_Hard,BH_Soft,BH_Ephil,BH_Q,BH_FukP,BH_FukM,BH_FukD,BH_BO,BH_BOH,BH_BOX,BH_BV3,BH_BV4,BH_BV5
S2-H1e-H1,14.7,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C#C[C](C)SC,2,C#CC(C)SC,2,7.303191123076352,1.3000000000000114,0.20000000000000284,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.0975,6.2946,0.8271,3.56085,0.18289894833104708,0.02700074,-0.092,1.1434540512767777,0.6051195619785459,0.3452687604742102,0.18831793383999243,-9.6549,-5.5217,-7.5883,2.0665999999999998,0.48388657698635446,13.931650268557052,0.05765194,-0.006,0.044,-0.049999999999999996,0.9845764799242204,0.948408869301877,0.9966323501316682,0.6297117103694875,0.35999084476444665,0.19648741761533853
S2-H1f-H1,14.6,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C#C[C](C)OC,2,C#CC(C)OC,2,6.570366409823751,-1.2999999999999972,-2.3999999999999915,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-7.7746,6.1475,0.1634,3.15545,0.16710950685984527,0.11877514,-0.156,1.1239938952576358,0.5724821215733016,0.3179427099497238,0.1690127242912554,-10.8798,-4.4763,-7.67805,3.2017499999999997,0.31232919497149997,9.20628590653549,0.14085630,-0.012,0.008,-0.02,0.9768514517724011,0.9413831572379435,0.9886742166172202,0.601059669249106,0.3321798771026007,0.17714476049320424
S2-H1h-H1,15.2,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C#C[C](C)O,2,C#CC(C)O,2,7.9665717529460025,-1.3999999999999915,-2.299999999999997,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-7.8866,6.2983,-0.1139,3.0922,0.15595271513677053,0.12440690,-0.164,1.1296105926119309,0.5204205154946365,0.2579216063559059,0.1365200561319416,-11.162,-4.5036,-7.832800000000001,3.3292000000000006,0.3003724618526973,9.214339156554127,0.13691820,-0.008,-0.017,0.009000000000000001,0.9817104514936481,0.9457129630917136,0.9937096142942928,0.5475175059594756,0.2720152380361244,0.14440572671943488
S2-H1j-H1,18.7,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C[C](Cl)c1ccccc1,1,CC(Cl)c1ccccc1,1,8.43605859595005,1.6000000000000085,1.1000000000000085,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.6886,6.5187,1.7818,4.15025,0.21110853089573348,0.06614559,-0.098,1.1326392947076476,0.6251117401668653,0.35759729377443983,0.21834497492983507,-10.9464,-6.4144,-8.6804,2.2660000000000005,0.4413062665489849,16.626068879082084,0.07182649,0.0,0.019,-0.019,0.9745155934236054,0.969780493565671,0.9760939600429168,0.6509609654350417,0.37089178201228973,0.22532599098104758
S2-H1k-H1,21.8,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C[C](c1ccccc1)C(F)(F)F,1,CC(c1ccccc1)C(F)(F)F,1,14.169018332607605,8.200000000000003,7.5,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.4976,7.0075,2.0846,4.54605,0.20313230006703364,-0.04821312,-0.128,1.126298551231368,0.6932546185935637,0.4207490224070511,0.2508080792154142,-11.2776,-6.4904,-8.884,2.3935999999999997,0.41778074866310166,16.486768048128347,-0.03869974,0.006,-0.005,0.011,0.969918478832763,0.9586462901981078,0.9736758750443147,0.7192342073897497,0.4326275526038111,0.25681940020812966
S2-H1l-H1,16.3,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C[C](C(C)=O)c1ccccc1,1,CC(=O)C(C)c1ccccc1,3,9.049228593188896,1.9000000000000057,1.4000000000000057,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.355,7.2106,2.5191,4.864850000000001,0.21315144410103376,-0.01146182,-0.105,1.1382471644427679,0.6828627830750894,0.43086245422382224,0.2599669672984138,-10.5539,-6.8181,-8.686,1.8679000000000001,0.5353605653407569,20.195566143797848,-0.04308711,0.005,-0.022,0.027,0.9703394287066166,0.9587681741198524,0.9741965135688715,0.7112261620977354,0.44443237539569236,0.2664513102708839
S2-H1m-H1,17.8,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C#C[C](C)C(C)(C)C,2,C#CC(C)C(C)(C)C,2,13.383573061711243,3.8000000000000114,2.0,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.072,6.5918,0.909,3.7504,0.17596959245442387,0.00188447,-0.171,1.118713192826594,0.7089541120381406,0.45684237477499845,0.2478654883163571,-10.731,-3.8904,-7.3107,3.4203,0.2923720141508055,7.813106231909481,-0.00325055,-0.002,-0.019,0.017,0.9816110788019268,0.9464145376601816,0.9933432591825087,0.7242532032181168,0.46706054869343927,0.2546415281763426
S2-H1n-H1,10.7,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C#C[C](C)N(C)C,2,C#CC(C)N(C)C,2,2.9215213267651707,-2.799999999999997,-4.099999999999994,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-7.0293,5.4175,0.1847,2.8011000000000004,0.19110227793915302,0.02443342,-0.137,1.1410338170265817,0.6312946960667462,0.38503196573769477,0.20639525716628299,-9.4419,-4.1642,-6.803050000000001,2.63885,0.37895295299088616,8.769253519999245,0.07090911,-0.007,0.023,-0.03,0.9824671482719982,0.9362163677601888,0.9978840751092681,0.668392431466031,0.39972301533114024,0.21459036296553247
S2-I1a-H1,11.7,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,CC[C]=O,2,CCC=O,2,21.02147131738222,6.400000000000006,5.1000000000000085,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.1843,7.5382,0.5234,4.0308,0.14255573929406398,0.12342010,-0.234,1.5029418246641661,0.37719755661501786,0.20430916764943208,0.10801456907697644,-11.0113,-7.1177,-9.0645,1.9468,0.513663447709061,21.10261974779125,0.21479184,-0.17,-0.023,-0.14700000000000002,1.2908986674848306,0.9305609754381848,1.4710675135081535,0.42281547973778305,0.22355067965985972,0.11780612405789789
S2-I1b-H1,16.1,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,N#CC[C]=O,3,N#CCC=O,3,22.879198802556694,7.200000000000003,6.299999999999997,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.2016,8.5989,1.2117,4.9053,0.13536928741607104,0.14613173,-0.219,1.4958324903059086,0.3666194874851013,0.19502203463472162,0.10877337516949954,-11.859,-8.0356,-9.9473,1.9116999999999997,0.5230946278181724,25.879786914787893,0.22620523,-0.115,-0.02,-0.095,1.2852995614990865,0.9325044823153488,1.4616971010909556,0.4123025923718713,0.21489199925516728,0.11883888871369556
S2-I1c-H1,10.8,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,NC[C]=O,2,NCC=O,2,22.069288222592707,6.300000000000011,5.400000000000006,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.4275,7.7185,0.7233,4.2209,0.1429551692589204,0.12893377,-0.222,1.494747279965956,0.36715956495828367,0.1880469865309416,0.09845755416101669,-10.5606,-7.3022,-8.9314,1.6292000000000004,0.6137981831573777,24.48131167444144,0.20868543,-0.168,-0.013,-0.155,1.2875016182103527,0.9290511822251024,1.466726836202978,0.4120418653158522,0.20783160573521198,0.10850335845605626
S2-I1d-H1,16.8,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,O=[C]C[N+](=O)[O-],1,O=CC[N+](=O)[O-],1,22.78195847816342,6.900000000000006,6.200000000000003,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.7372,8.7733,1.7614,5.26735,0.14261469787076256,0.16385251,-0.17,1.526033534193213,0.3824772794994041,0.21668037365774936,0.12013969915802088,-12.2649,-8.9983,-10.6316,1.6333000000000002,0.6122573930080205,34.60200776342374,0.21634345,-0.056,-0.017,-0.039,1.2879143773806558,0.9228932831096831,1.4704249245161423,0.4261025029797378,0.23561541803736577,0.1296730629749929
S2-I1e-H1,13.8,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,CSC[C]=O,3,CSCC=O,3,22.793156553437395,7.6000000000000085,6.5,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.5978,7.5519,0.6717,4.1118,0.14534461207523036,0.14705415,-0.164,1.5176133035343589,0.37330527413587605,0.2106518838060952,0.1320381728737662,-10.1688,-7.6272,-8.898,1.2707999999999995,0.7869058860560281,31.15140226628896,0.21850374,-0.081,0.006,-0.08700000000000001,1.292703715442837,0.9302829978635346,1.473914074232488,0.4184669249106079,0.22946278939854758,0.1414414556463057
S2-I1f-H1,13.8,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,COC[C]=O,3,COCC=O,3,22.949334326694586,4.800000000000011,4.200000000000003,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.7005,8.0733,0.9437,4.5085,0.14026032315978457,0.14218590,-0.231,1.5030652023460458,0.3570470798569726,0.19220563590093726,0.12065805241083535,-11.3221,-7.5038,-9.41295,1.9091500000000003,0.5237933111594164,23.204993767514335,0.21093518,-0.171,-0.01,-0.161,1.2881974441419481,0.9282792326870482,1.4681565498693983,0.40195731525625744,0.21134628514679413,0.13055800826211725
S2-I1h-H1,12.3,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,O=[C]CO,1,O=CCO,1,22.673157282010155,8.600000000000009,7.6000000000000085,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.954,8.1848,0.7045,4.444649999999999,0.1336844778952716,0.11770852,-0.235,1.5001024711603432,0.3671781883194279,0.17959779032958847,0.09192393806565545,-11.6797,-7.7714,-9.72555,1.9541500000000003,0.5117314433385358,24.201397743903996,0.19834841,-0.169,-0.012,-0.157,1.285065274870318,0.9339378700612193,1.460628977274867,0.4121256704410012,0.19734575755694866,0.10100201822711362
S2-I1j-H1,15.0,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,O=[C]CCl,1,O=CCCl,1,22.080014972372275,6.800000000000011,6.0,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.0342,8.1797,0.7838,4.48175,0.13521004881082763,0.15204853,-0.202,1.5281960728297659,0.370157926102503,0.19591040283036434,0.10341245939894674,-11.5976,-7.9743,-9.78595,1.8116499999999998,0.5519829989236332,26.430275550603046,0.21428651,-0.118,-0.015,-0.103,1.293465834186331,0.9288372479770899,1.4757801272909514,0.4128054231227652,0.21465148035503692,0.11309758443442339
S2-I1k-H1,15.3,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,O=[C]CC(F)(F)F,1,O=CCC(F)(F)F,1,22.710776735721996,7.300000000000011,6.5,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.4713,8.5226,1.3197,4.921150000000001,0.13883297005372836,0.14998009,-0.247,1.5165326252374782,0.3995176549463647,0.23734948172056358,0.13476987480684935,-12.1785,-8.2631,-10.2208,1.9577,0.5108034938958983,26.680480318741385,0.21953163,-0.171,-0.028,-0.14300000000000002,1.2953737586127596,0.9305682045670636,1.4777765356356076,0.4411594904648391,0.25525650176897774,0.1446008482860837
S2-I1l-H1,14.7,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,CC(=O)C[C]=O,4,CC(=O)CC=O,4,18.97220307156605,6.0,5.400000000000006,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.8596,7.468,1.174,4.321,0.1588814744200826,0.15293695,-0.165,1.5163632437637438,0.40729290822407627,0.24546893426851218,0.14424213995143642,-11.3211,-7.9122,-9.61665,1.7044499999999996,0.5866995218398898,27.12897334110711,0.22078617,-0.075,-0.009,-0.066,1.2791822329694738,0.9331150988076753,1.452215800050373,0.4518772348033373,0.26385311278008816,0.15447715303837786
S2-I1m-H1,12.1,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,CC(C)(C)C[C]=O,5,CC(C)(C)CC=O,5,20.419921842326403,3.700000000000003,3.0,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.1068,7.2701,0.5261,3.8981000000000003,0.14827995255041518,0.13095795,-0.223,1.4941716839133075,0.45567640047675806,0.2977158463161815,0.19500134022894264,-10.8525,-7.1034,-8.97795,1.8745499999999997,0.533461364060708,21.499449521885253,0.21926245,-0.164,-0.014,-0.15,1.2887089517661101,0.9295569453101575,1.4682849549940862,0.4899433849821216,0.31391207870399107,0.20413066443820757
S2-I1n-H1,10.6,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,CN(C)C[C]=O,4,CN(C)CC=O,4,21.379450471347337,3.9000000000000057,3.5,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.3422,7.4077,0.673,4.04035,0.1484847134987453,0.12778860,-0.2,1.491523836576843,0.4080937127532777,0.2453874681894358,0.1573231686165684,-9.9667,-7.2726,-8.61965,1.3470499999999999,0.7423629412419733,27.57817680208604,0.21197440,-0.166,-0.003,-0.163,1.2868905264016208,0.9290052239249618,1.4658331776399502,0.44787321215733017,0.26260396623424986,0.1674813156317997
S2-J1a-H1,15.9,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,Cc1ccc([C]=O)cc1,5,Cc1ccc(C=O)cc1,5,8.801142433453006,7.5,6.700000000000003,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.1314,5.83,0.7252,3.2776,0.19589406049208588,0.22302130,-0.09,1.7346576344672784,0.4038196513706794,0.2495849109304202,0.163084182144997,-10.7667,-7.8173,-9.292,1.4747,0.6781040211568455,29.27417915508239,0.20703960,-0.057,-0.011,-0.046,1.2867419443352561,0.9305746443678086,1.46482559431898,0.43119599225268174,0.260055241760288,0.16845101069029675
S2-J1b-H1,17.4,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,N#Cc1ccc([C]=O)cc1,6,N#Cc1ccc(C=O)cc1,6,3.367997411349608,7.5,6.700000000000003,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.1233,6.6413,1.6952,4.1682500000000005,0.2021794949556216,0.24041813,-0.08,1.7554321542091276,0.40405244338498214,0.2498991372354292,0.1634566869540538,-11.3631,-8.7281,-10.0456,1.3175,0.7590132827324478,38.29756332447818,0.20790043,-0.042,-0.015,-0.027000000000000003,1.2885413899056182,0.9306311362218419,1.4674965167475063,0.4306559147794994,0.25983799888275094,0.1684924001135253
S2-J1c-H1,14.6,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,Nc1ccc([C]=O)cc1,5,Nc1ccc(C=O)cc1,5,11.130743180141176,7.5,6.700000000000003,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-7.7071,5.2625,0.3002,2.78135,0.20151945670354474,0.21553305,-0.089,1.733638592671419,0.403363379022646,0.24941422009806966,0.163056589196178,-10.3017,-7.3988,-8.850249999999999,1.4514500000000004,0.6889662062075853,26.982302202108222,0.20425613,-0.059,-0.008,-0.051,1.284769855510617,0.9305168607331867,1.4618963528993323,0.4319409266984505,0.26019101855874865,0.1685870045094762
S2-J1d-H1,17.5,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,O=[C]c1ccc([N+](=O)[O-])cc1,1,O=Cc1ccc([N+](=O)[O-])cc1,1,-0.5666398412974967,7.5,6.700000000000003,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.7827,7.0623,2.3021,4.6822,0.21007520692407886,0.25387909,-0.074,1.7658201236252662,0.4041734952324195,0.25009310409037305,0.1634212103055722,-11.668,-9.4268,-10.5474,1.1205999999999996,0.8923790826343033,49.637536480456916,0.20851169,-0.03,-0.015,-0.015,1.2898760333037125,0.9304804283906607,1.4695738357602384,0.43032069427890346,0.25961687666811495,0.1683780864684179
